KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR479061;ZellerG_2014;ERR479061_1.fastq.gz;ERR479061_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479062;ZellerG_2014;ERR479062_1.fastq.gz;ERR479062_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479063;ZellerG_2014;ERR479063_1.fastq.gz;ERR479063_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479064;ZellerG_2014;ERR479064_1.fastq.gz;ERR479064_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479065;ZellerG_2014;ERR479065_1.fastq.gz;ERR479065_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479066;ZellerG_2014;ERR479066_1.fastq.gz;ERR479066_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479067;ZellerG_2014;ERR479067_1.fastq.gz;ERR479067_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479068;ZellerG_2014;ERR479068_1.fastq.gz;ERR479068_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479069;ZellerG_2014;ERR479069_1.fastq.gz;ERR479069_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479070;ZellerG_2014;ERR479070_1.fastq.gz;ERR479070_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479071;ZellerG_2014;ERR479071_1.fastq.gz;ERR479071_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479072;ZellerG_2014;ERR479072_1.fastq.gz;ERR479072_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479073;ZellerG_2014;ERR479073_1.fastq.gz;ERR479073_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479074;ZellerG_2014;ERR479074_1.fastq.gz;ERR479074_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479075;ZellerG_2014;ERR479075_1.fastq.gz;ERR479075_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479076;ZellerG_2014;ERR479076_1.fastq.gz;ERR479076_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479077;ZellerG_2014;ERR479077_1.fastq.gz;ERR479077_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479078;ZellerG_2014;ERR479078_1.fastq.gz;ERR479078_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479079;ZellerG_2014;ERR479079_1.fastq.gz;ERR479079_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479080;ZellerG_2014;ERR479080_1.fastq.gz;ERR479080_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479081;ZellerG_2014;ERR479081_1.fastq.gz;ERR479081_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
