KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR209116;NielsenHB_2014;ERR209116_1.fastq.gz;ERR209116_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209117;NielsenHB_2014;ERR209117_1.fastq.gz;ERR209117_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209118;NielsenHB_2014;ERR209118_1.fastq.gz;ERR209118_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209119;NielsenHB_2014;ERR209119_1.fastq.gz;ERR209119_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209120;NielsenHB_2014;ERR209120_1.fastq.gz;ERR209120_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209121;NielsenHB_2014;ERR209121_1.fastq.gz;ERR209121_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209122;NielsenHB_2014;ERR209122_1.fastq.gz;ERR209122_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209123;NielsenHB_2014;ERR209123_1.fastq.gz;ERR209123_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209124;NielsenHB_2014;ERR209124_1.fastq.gz;ERR209124_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209125;NielsenHB_2014;ERR209125_1.fastq.gz;ERR209125_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209126;NielsenHB_2014;ERR209126_1.fastq.gz;ERR209126_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209127;NielsenHB_2014;ERR209127_1.fastq.gz;ERR209127_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209128;NielsenHB_2014;ERR209128_1.fastq.gz;ERR209128_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209129;NielsenHB_2014;ERR209129_1.fastq.gz;ERR209129_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209130;NielsenHB_2014;ERR209130_1.fastq.gz;ERR209130_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209131;NielsenHB_2014;ERR209131_1.fastq.gz;ERR209131_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209132;NielsenHB_2014;ERR209132_1.fastq.gz;ERR209132_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209133;NielsenHB_2014;ERR209133_1.fastq.gz;ERR209133_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209134;NielsenHB_2014;ERR209134_1.fastq.gz;ERR209134_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209135;NielsenHB_2014;ERR209135_1.fastq.gz;ERR209135_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209136;NielsenHB_2014;ERR209136_1.fastq.gz;ERR209136_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209137;NielsenHB_2014;ERR209137_1.fastq.gz;ERR209137_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209138;NielsenHB_2014;ERR209138_1.fastq.gz;ERR209138_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209139;NielsenHB_2014;ERR209139_1.fastq.gz;ERR209139_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209140;NielsenHB_2014;ERR209140_1.fastq.gz;ERR209140_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209141;NielsenHB_2014;ERR209141_1.fastq.gz;ERR209141_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
