KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
SRR4305147;VatanenT_2016;SRR4305147_1.fastq.gz;SRR4305147_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305148;VatanenT_2016;SRR4305148_1.fastq.gz;SRR4305148_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305149;VatanenT_2016;SRR4305149_1.fastq.gz;SRR4305149_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305150;VatanenT_2016;SRR4305150_1.fastq.gz;SRR4305150_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305151;VatanenT_2016;SRR4305151_1.fastq.gz;SRR4305151_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305152;VatanenT_2016;SRR4305152_1.fastq.gz;SRR4305152_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305153;VatanenT_2016;SRR4305153_1.fastq.gz;SRR4305153_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305154;VatanenT_2016;SRR4305154_1.fastq.gz;SRR4305154_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305155;VatanenT_2016;SRR4305155_1.fastq.gz;SRR4305155_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305156;VatanenT_2016;SRR4305156_1.fastq.gz;SRR4305156_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305157;VatanenT_2016;SRR4305157_1.fastq.gz;SRR4305157_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305158;VatanenT_2016;SRR4305158_1.fastq.gz;SRR4305158_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305159;VatanenT_2016;SRR4305159_1.fastq.gz;SRR4305159_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305160;VatanenT_2016;SRR4305160_1.fastq.gz;SRR4305160_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305161;VatanenT_2016;SRR4305161_1.fastq.gz;SRR4305161_2.fastq.gz;SRR4305161.fastq.gz;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305162;VatanenT_2016;SRR4305162_1.fastq.gz;SRR4305162_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305163;VatanenT_2016;SRR4305163_1.fastq.gz;SRR4305163_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305164;VatanenT_2016;SRR4305164_1.fastq.gz;SRR4305164_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305165;VatanenT_2016;SRR4305165_1.fastq.gz;SRR4305165_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305166;VatanenT_2016;SRR4305166_1.fastq.gz;SRR4305166_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305167;VatanenT_2016;SRR4305167_1.fastq.gz;SRR4305167_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305168;VatanenT_2016;SRR4305168_1.fastq.gz;SRR4305168_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305169;VatanenT_2016;SRR4305169_1.fastq.gz;SRR4305169_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305170;VatanenT_2016;SRR4305170_1.fastq.gz;SRR4305170_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305171;VatanenT_2016;SRR4305171_1.fastq.gz;SRR4305171_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305172;VatanenT_2016;SRR4305172_1.fastq.gz;SRR4305172_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305173;VatanenT_2016;SRR4305173_1.fastq.gz;SRR4305173_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305174;VatanenT_2016;SRR4305174_1.fastq.gz;SRR4305174_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305175;VatanenT_2016;SRR4305175_1.fastq.gz;SRR4305175_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305176;VatanenT_2016;SRR4305176_1.fastq.gz;SRR4305176_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305177;VatanenT_2016;SRR4305177_1.fastq.gz;SRR4305177_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305178;VatanenT_2016;SRR4305178_1.fastq.gz;SRR4305178_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305179;VatanenT_2016;SRR4305179_1.fastq.gz;SRR4305179_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305180;VatanenT_2016;SRR4305180_1.fastq.gz;SRR4305180_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305181;VatanenT_2016;SRR4305181_1.fastq.gz;SRR4305181_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305182;VatanenT_2016;SRR4305182_1.fastq.gz;SRR4305182_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305183;VatanenT_2016;SRR4305183_1.fastq.gz;SRR4305183_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305184;VatanenT_2016;SRR4305184_1.fastq.gz;SRR4305184_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305185;VatanenT_2016;SRR4305185_1.fastq.gz;SRR4305185_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305186;VatanenT_2016;SRR4305186_1.fastq.gz;SRR4305186_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305187;VatanenT_2016;SRR4305187_1.fastq.gz;SRR4305187_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305188;VatanenT_2016;SRR4305188_1.fastq.gz;SRR4305188_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305189;VatanenT_2016;SRR4305189_1.fastq.gz;SRR4305189_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305190;VatanenT_2016;SRR4305190_1.fastq.gz;SRR4305190_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305191;VatanenT_2016;SRR4305191_1.fastq.gz;SRR4305191_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305192;VatanenT_2016;SRR4305192_1.fastq.gz;SRR4305192_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305193;VatanenT_2016;SRR4305193_1.fastq.gz;SRR4305193_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305194;VatanenT_2016;SRR4305194_1.fastq.gz;SRR4305194_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305195;VatanenT_2016;SRR4305195_1.fastq.gz;SRR4305195_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305196;VatanenT_2016;SRR4305196_1.fastq.gz;SRR4305196_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305197;VatanenT_2016;SRR4305197_1.fastq.gz;SRR4305197_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305198;VatanenT_2016;SRR4305198_1.fastq.gz;SRR4305198_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305199;VatanenT_2016;SRR4305199_1.fastq.gz;SRR4305199_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305200;VatanenT_2016;SRR4305200_1.fastq.gz;SRR4305200_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305201;VatanenT_2016;SRR4305201_1.fastq.gz;SRR4305201_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305202;VatanenT_2016;SRR4305202_1.fastq.gz;SRR4305202_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305203;VatanenT_2016;SRR4305203_1.fastq.gz;SRR4305203_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305204;VatanenT_2016;SRR4305204_1.fastq.gz;SRR4305204_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305205;VatanenT_2016;SRR4305205_1.fastq.gz;SRR4305205_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305206;VatanenT_2016;SRR4305206_1.fastq.gz;SRR4305206_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305207;VatanenT_2016;SRR4305207_1.fastq.gz;SRR4305207_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305208;VatanenT_2016;SRR4305208_1.fastq.gz;SRR4305208_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305209;VatanenT_2016;SRR4305209_1.fastq.gz;SRR4305209_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305210;VatanenT_2016;SRR4305210_1.fastq.gz;SRR4305210_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305211;VatanenT_2016;SRR4305211_1.fastq.gz;SRR4305211_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305212;VatanenT_2016;SRR4305212_1.fastq.gz;SRR4305212_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
