KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
SRR341639;QinJ_2012;SRR341639_1.fastq.gz;SRR341639_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341640;QinJ_2012;SRR341640_1.fastq.gz;SRR341640_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341641;QinJ_2012;SRR341641_1.fastq.gz;SRR341641_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341642;QinJ_2012;SRR341642_1.fastq.gz;SRR341642_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341643;QinJ_2012;SRR341643_1.fastq.gz;SRR341643_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341644;QinJ_2012;SRR341644_1.fastq.gz;SRR341644_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341645;QinJ_2012;SRR341645_1.fastq.gz;SRR341645_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341646;QinJ_2012;SRR341646_1.fastq.gz;SRR341646_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341647;QinJ_2012;SRR341647_1.fastq.gz;SRR341647_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341648;QinJ_2012;SRR341648_1.fastq.gz;SRR341648_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341649;QinJ_2012;SRR341649_1.fastq.gz;SRR341649_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341650;QinJ_2012;SRR341650_1.fastq.gz;SRR341650_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341651;QinJ_2012;SRR341651_1.fastq.gz;SRR341651_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341652;QinJ_2012;SRR341652_1.fastq.gz;SRR341652_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341653;QinJ_2012;SRR341653_1.fastq.gz;SRR341653_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341654;QinJ_2012;SRR341654_1.fastq.gz;SRR341654_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341655;QinJ_2012;SRR341655_1.fastq.gz;SRR341655_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341656;QinJ_2012;SRR341656_1.fastq.gz;SRR341656_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341657;QinJ_2012;SRR341657_1.fastq.gz;SRR341657_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341658;QinJ_2012;SRR341658_1.fastq.gz;SRR341658_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341659;QinJ_2012;SRR341659_1.fastq.gz;SRR341659_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341660;QinJ_2012;SRR341660_1.fastq.gz;SRR341660_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341661;QinJ_2012;SRR341661_1.fastq.gz;SRR341661_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341662;QinJ_2012;SRR341662_1.fastq.gz;SRR341662_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341663;QinJ_2012;SRR341663_1.fastq.gz;SRR341663_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
